,P7,O1,O2,P8
0,1.9757852017077742,0.25275636211237773,-1.1319457846720884,0.4623626040869683
1,-0.36927485670324733,-3.2007550892367216,-1.3907564852519,-0.6157909945490385
2,-4.1266813102977515,-0.055244837667501656,-1.4141390321866636,-0.49415150613396286
3,0.2754474381455134,2.312729290064806,1.0860249237228754,1.6047192998147495
4,1.0671332436194376,2.5341493056425657,-0.7523489440808617,-2.175779336366751
5,0.28133048543105543,2.006554621393311,-1.8854367289947276,-3.2213565350696216
6,-1.9182761505609456,-0.6859382475254933,1.4936813326902674,-1.2328251394466458
7,-2.5981890648407684,0.2105795381578028,-2.818832318352327,4.008611603013497
8,-2.740593388250498,-4.673301273929836,0.4756103499457316,-2.627356152972042
9,1.3766204243618714,-2.1235489911649816,-0.008021648652538321,-0.18685487323419736
10,0.1512414815395018,-3.891718766074984,-2.573316083941844,-3.2228855319066185
11,0.674141937610293,-0.26647847101422584,-4.637989521281403,0.025008002982691013
12,0.00029031258124812,0.4559224173182733,-1.8459811175636913,1.390369591128072
13,1.9428451674700051,-0.21219779517852713,1.7153637911147226,-0.21306424470621566
14,-1.7061759270069903,-1.4484050225040053,-2.9113172545273405,0.11001947271120116
15,1.9002188033537657,-5.479453501607526,-1.3888690638416568,-0.16390100907963
16,-3.0290465705317318,-4.379563593659247,-0.927648053838357,-3.28148302159805
17,-3.346697014543919,0.14232756946225208,-2.7439001709899684,0.5149112984417917
18,0.38784105529223756,-2.0137781833024953,2.087659244080361,1.6461162106826368
19,-0.6580714687910857,-1.2723643655722745,-2.528110757924495,-2.9058782549593634
20,3.181570148905792,0.03773526530708393,-3.295329689199481,-3.1682222547154644
21,2.468689409697481,3.0833561848980877,-3.849845460880769,-3.392112608689705
22,-1.9856614892619913,-0.8788322381422994,0.27980841045176497,-4.364640528373928
23,-2.294850906625474,-2.822014729634367,0.2330272667958614,-5.180595057287206
24,-0.7191261253869887,4.911975899060553,-0.7787304502653581,-0.1305985533398374
25,0.4125310393457046,1.0612108347492477,1.1194794920133735,0.6537617058075766
26,-3.67885051407861,1.493070009338698,0.07618833385800222,-2.530222425010782
27,3.2648254999256956,1.0850563370359532,-1.9542904901836033,0.7301263442942879
28,-3.207862300005603,-1.7255160127611056,0.7498482301614571,3.869545306144873
29,-4.282567466521249,1.6438442363662826,-2.049635140767294,0.30549925879271556
30,-0.9393818349748572,-1.4409531426251645,1.3200037768508956,-1.1814717717859842
31,-3.0079550873956586,1.920166989257095,1.6120385246566435,2.146893245077129
32,-1.4986188079329237,-0.1910978774438793,-1.2139119047296254,-0.0803723283205715
33,-0.931299996812366,-2.493780515168799,0.8078275182369731,1.6168906042194537
34,1.5576974433579838,2.7587104713733797,2.548392744683063,0.3580970866627
35,-0.6738018556563846,-1.903825159793449,0.5256591669485537,-0.9279631111288908
36,0.5592124671215322,0.301869884360463,-4.2633043843172755,-2.0724298157185546
37,0.18920978056734294,-1.89234162298174,-0.25733188066397705,3.2305297553403465
38,1.4271204378498203,-4.447244457332242,-0.22040731779557332,2.0641118814576345
39,-3.8594268896464934,-0.9868787474150438,-1.2358198218761074,5.554682319443955
40,-0.6763580576897392,-2.398653532281993,1.2894605399144283,-1.6612200087382916
41,-1.6441740577735313,2.075590874418829,-3.010001391290756,-3.8257376536253984
42,0.18777512500059024,1.7230962856916516,-3.7832234459677823,-0.3507164015473075
43,0.804967671871312,-0.8605418884400247,-0.25251013709678266,-1.6930147820169896
44,0.5257233264070941,3.2242479555355175,0.22254196769403434,0.04488757915563013
45,1.62746179296884,0.3637073411222802,-1.7427196863464323,2.003299924275681
46,0.5892524931111198,1.9191721144917655,-0.2521680376066554,2.0811559128097645
47,-0.8833850832093796,1.1307216180230302,-2.3530135057709916,1.2983386209634658
48,0.6395947752363083,1.7233287688064387,-0.7836261361450684,1.1113189745703573
49,-0.4536797334141256,0.44789643949180413,0.19973291589646414,-2.9772837501249523
50,4.586784538878477,-3.211365310635698,1.000040372509413,-1.7261598764226935
51,0.28555784338097373,0.43060697244748314,-1.0274706433883083,2.839807779655576
52,-0.9344541954613267,0.9016880093775169,0.3521793315199341,0.30492706781749646
53,-3.009845103840081,-1.773228417670634,-2.4659574637901365,-1.9183087476201985
54,5.5326905400836255,-3.0381139644582236,-2.14714926888136,-4.505756249223918
55,-2.94936821315647,-0.4069397524933678,0.33057253763790995,0.5419028232942142
56,-1.3294447761474948,-2.3890847083813638,-4.638030288609686,1.6673513754246274
57,2.3777099745887833,0.8180502265869425,1.4303400855996142,-0.3917111735875981
58,-0.349608377061853,2.1006066584932954,1.6893307002600189,3.2296825228199486
59,1.5361727845605746,0.20684010697078237,-1.3017894485341615,-1.11983093791779
60,-1.257577591541714,0.34596912412496916,-0.24958085980220537,2.703941450181055
61,1.0934340392038617,-0.17017886975638108,3.8987293739199567,-1.3747684414428047
62,-5.8062560338960285,-0.750595454629939,1.4659255909078497,-3.8222054644223373
63,-0.4300010311267817,1.3479384619177646,0.032391347669263104,0.25954537806432887
64,0.9231932850979466,2.116277991823872,-2.30431865493532,4.495971346016674
65,1.4805485678397192,1.064027335876322,1.4935506715549418,3.1756201107932434
66,-2.516932477193125,-2.490420832696674,-1.5687761959998077,2.8090777646066196
67,0.8263687954486949,-0.9528425046528683,1.2456494687691593,1.0904620099730011
68,-1.1684622076694722,-1.9227811294536787,-0.13432531097948278,0.7104475891022614
69,3.680039377185375,-1.8018911581017858,2.7301860998872587,3.0728162597709416
70,0.05568030890111014,0.6049232824144654,1.456482853396362,-5.335863545002896
71,-0.876184581242444,-0.751147921220935,-4.790431583924127,1.0067096345230002
72,2.5123355471238646,-2.8966212197997816,-2.705870669804694,-2.2803547769903894
73,2.408511218438205,-1.5191402740787707,-1.6815040727214854,0.34438785160666285
74,0.23112093649339455,-2.25218232646062,-0.012731432111728225,1.7287612077414234
75,3.5955241150258876,2.050706901858419,-2.390662613520089,2.23635159508974
76,-0.7641045586446487,1.0923549975836948,-2.8638797173205433,-0.6300791112469797
77,-2.528492466818716,2.142575671561196,-0.4886551695469151,-3.2588560966245135
78,-2.9935637928216186,-0.9881757896333271,-1.1477457058433012,0.8073133682752174
79,-4.129091847747938,-4.801270575317272,0.5565888411115183,0.8360929075716454
80,-0.5823259580808615,-1.4362339853947872,-1.5931359520053934,3.9768219384398025
81,0.5442788250833616,2.148642643761174,-1.0265275021952773,0.4661681919744551
82,-1.456114406931313,-0.749294450548545,1.8642642429266079,-2.2872280860024286
83,-0.8745406959987194,0.6921296221580434,-2.095434332543881,-0.5213920689339611
84,-3.0720159143206414,2.988539640939942,-0.20050410542489464,-1.7080133751758382
85,0.9044036876867623,-3.914118789455369,-1.7545429180374499,-2.446086890888328
86,1.736325317415734,1.5635205659404028,0.8633373821645768,1.2050574052945837
