,Counter,P7,O1,O2,P8
0,0.0,4.324150624196732,4.421863725551016,2.7918010442716987,4.111016035295613
1,1.0,-2.375760507806223,-1.487728576076251,-1.203842386825124,-2.4899928159188125
2,2.0,-3.233284949216824,-1.9072442551995998,-1.2166464241300696,-2.1164931301244287
3,3.0,10.983296980592925,9.808645027179772,8.34879664884953,9.097399850417862
4,4.0,1.8997942115150168,2.5952881893256348,2.2745028303779886,4.530974232715597
5,5.0,0.3563468765907023,-0.4446086545941584,-0.29697021577368976,1.8731818231888127
6,6.0,-4.315808554204321,-4.887878312549178,-6.723683208983423,-5.094159358867832
7,7.0,-0.6275781291832958,0.32516452112263206,0.9369584060217961,-0.17682358317605829
8,8.0,-4.929521808899387,-7.169465962468287,-6.136719615790673,-5.027656701640358
9,9.0,-3.6951424878706374,-1.2768034802199821,-3.9269582096733,-3.297151548515436
10,10.0,-3.8422463496624633,-7.119279850563602,-7.259138216739294,-8.645968058497484
11,11.0,8.09013733760482,8.028293069229335,7.450835868753963,6.770533496981651
12,12.0,-6.35283311707985,-5.906290091303137,-5.474583047557459,-6.222560481170957
13,13.0,10.407104785756736,6.734321405523323,8.941118105204932,7.2185627252020215
14,14.0,-8.871059334739716,-9.686865599243877,-7.9351313125241445,-8.31990526020681
15,15.0,1.9655347464995323,-1.4064278800379142,-0.1054928482178803,0.20939509484895957
16,16.0,-1.7028644748590882,-0.6361680501214184,-1.34328805499599,-2.033689607389566
17,17.0,2.8856744217422596,0.1418085874443773,1.9134892108729318,0.565903594665806
18,18.0,1.599019388989106,1.590341478441906,0.9156125302665781,5.430788603890672
19,19.0,-4.520852616979846,-4.247330750932499,-4.354296190698396,-2.966490668601894
20,20.0,-5.7339018223126645,-6.532630788433899,-8.267323379356531,-6.942785489614997
21,21.0,-3.37174980215369,-3.3024405521867854,-5.166995895405372,-4.135992315085684
22,22.0,-0.6849230687978185,-0.5427790626891624,0.2754453214738031,-1.7096567288114195
23,23.0,-3.1703675775694697,0.2720230452036638,-2.430554842868874,-0.6574074559399055
24,24.0,-3.2354059918878364,-3.1947777971487143,-2.6986665755753796,-4.238912810820079
25,25.0,0.05978268632886974,4.781766725208762,-0.019973316022413812,-0.08397965381130812
26,26.0,-4.339469526843007,-3.2449673957362157,-4.4885751460643055,-6.566065036216495
27,27.0,7.0868496438721165,9.866709726191075,8.936571006316532,7.556430953105863
28,28.0,4.613943456486631,5.800570162644179,5.766503520452697,6.289324293978673
29,29.0,-0.4921686970127346,1.650861432818513,-0.6717506316892026,1.0792107285004002
30,30.0,-1.5431560519145,-4.030908496250587,-3.392633774430462,-2.1965082220058325
31,31.0,-5.78372222070376,-5.740340031532754,-5.416397254266519,-8.005887700748767
32,32.0,9.279542517067929,10.479289681783023,8.142548758577863,7.930054143274507
33,33.0,4.284402481609667,5.134356773334585,2.8957864834859866,3.799950668694116
34,34.0,-3.400998055907981,-5.621715708026994,-4.865976319501623,-5.266109768361959
35,35.0,1.5879893767163948,0.6643467982768176,0.24357001552162616,0.9297547881055945
36,36.0,-1.0584972355793885,2.7615377004505373,0.7284144071599552,1.0774877580799191
37,37.0,3.2133604623407326,3.330866359550962,1.8563127954116756,1.6669283973596867
38,38.0,-1.066512833040874,-2.927892755713192,-3.9449657060659473,-3.89245970390782
39,39.0,-3.867901315717055,-5.178532099330501,-4.766429061395598,-6.517878788826966
40,40.0,5.077074132733446,1.850244482551333,1.138121370800121,4.819808945430313
41,41.0,-6.68097047037652,-6.875040483543693,-5.616301046972936,-8.858795013987812
42,42.0,-0.6576013110295136,0.3211355096907731,0.2252003551264007,-1.6226968178339596
43,43.0,-0.5796277262858165,-1.606323873718241,-2.4490602987336825,0.2599659793819671
44,44.0,2.002077794665435,3.555540285031184,0.7204486689055848,1.4981669004402276
45,45.0,1.0745316090362662,0.9934878150890858,1.968186257708514,-1.7158781663983151
46,46.0,3.831996782564935,2.900694657671224,3.209980336275765,2.7433724493095797
47,47.0,-2.9509248454136525,-4.9685897202216305,-3.0813159426301087,-2.5061886577028885
48,48.0,-2.8172318809523684,-1.5664151209477633,-3.0293928783077497,-4.780034757168168
49,49.0,1.4947176783773761,1.924217243483118,1.4763526915116785,1.3884695943371348
50,50.0,1.9348342674613555,1.86490448425745,0.9745027770451169,0.3003154408683122
51,51.0,0.22900823779638846,2.1655507313039735,-0.256065611828031,0.8303984158872688
52,52.0,-1.7205810446301149,-2.764840427386369,0.015960368057768237,-1.258250322102488
53,53.0,-3.5880781105983246,-4.911708004619658,-6.99856658417562,-5.5966398531165416
54,54.0,-1.6765165522196799,0.5017390358453677,0.5789455880573051,-2.342222313006751
55,55.0,5.19878593705273,2.8886275621926814,4.954346115571219,3.269996322763754
56,56.0,5.161061161831365,3.090982273581544,2.719094900608484,6.215177182145816
57,57.0,-3.8627888354034727,-1.0110155738320399,-1.5414400525955358,-1.5819900281433767
58,58.0,-2.2224179291228863,-2.4115459121696565,-1.4762121380260127,-1.9939652898390978
59,59.0,3.264554920761364,4.694563494829146,1.7515260370520243,4.214496439859785
60,60.0,-2.3267427060991848,-1.2444481573249793,-2.6055131233807893,0.3453837154376471
61,61.0,1.5484044417188179,1.2504215020312117,1.7838874809424015,0.24693619458054822
62,62.0,-2.4418435029712313,-2.696167164358207,-3.169000930583913,-2.3005065936995712
63,63.0,3.8157043958672796,1.448574390930429,4.126984510489622,3.053995178759499
64,64.0,0.09541827124823585,0.1333280355447266,-0.326946341010416,1.1965619278595307
65,65.0,3.3542408252026377,2.2595996210073173,-0.29850208722770444,1.482754128740117
66,66.0,0.28654156785909835,0.2505979193583078,0.7979876865530444,-1.497770155610213
67,67.0,3.149759020797139,3.5365939041087135,0.7059224886973391,2.5833920127354792
68,68.0,-8.504558784785525,-6.649066785670989,-7.077038233278416,-4.188291762895015
69,69.0,-0.6942606065430921,-0.37702703715991426,-0.673817752037488,1.8459470351895721
70,70.0,11.767519688908461,9.521750470877372,9.204216202839643,10.520499270766523
71,71.0,2.079536520850639,2.6166069513966583,3.6907509121267377,0.6164364553284936
72,72.0,-8.070502231336448,-10.471894437632352,-11.590895721270932,-12.997847824870075
73,73.0,-7.573548283938864,-7.110712770503328,-8.754125100770175,-9.393039698169147
74,74.0,-4.370719582008949,-2.8667586485209333,-3.9910186296381007,-2.535918867960925
75,75.0,2.7421852047617072,1.9616967124735942,2.276424598723067,2.1515109453917023
76,76.0,-4.447249450383079,-3.000274296150646,-5.195330922070303,-2.6809523157801727
77,77.0,5.915202585441623,9.33776849109739,6.645610099930063,9.247413280003387
78,78.0,-2.5869916344668145,-3.7058495236678586,-2.847032784726111,-4.270372087838613
79,79.0,-0.25166004727642655,-2.438870164604519,-0.983440633835697,0.9138297806849004
80,80.0,3.0302152135622276,3.6723465581784764,2.1546551513298446,3.7739777439832762
81,81.0,-3.2930032114542076,-1.6161569067107173,-1.3547404136748562,-2.3894391406291122
82,82.0,-1.9757133123300035,-2.0153764264084137,-0.6283515258451815,-1.7419363916255324
83,83.0,-4.829211648704884,-2.908178715506505,0.9903972281426978,-1.5885836263671211
