,Counter,P7,O1,O2,P8
0,,-3.049009002460534,-4.897175033657613,-3.251959079819316,-3.7715600708569053
1,,4.0828964399276675,5.248396250897521,2.2732001200531555,2.7796724936755113
2,,-6.69883691819011,-7.779635614101953,-5.595805209344757,-6.915690585567878
3,,-1.4702439122692335,-1.2156208006342943,-1.451027554579942,-2.5078193399376323
4,,-4.780246757561275,-3.955622506193936,-2.1856251008479046,-1.5115993190321917
5,,-0.03217803604089245,-1.0237274396614917,-1.5958010276847001,0.6544298501355109
6,,-1.4232381785409047,-0.4521889554229823,-3.4135686215437246,-4.324247801185527
7,,-2.1651662122350124,-2.3506887994978847,-2.995131791758584,-0.010975018100042089
8,,0.6198936767972947,-0.9764407531333805,1.5538034529019922,-2.860859175805054
9,,1.6415901790568703,1.3252741446285163,2.5352798048235834,1.007162623505644
10,,-1.3294274237218648,0.6289700540316753,-0.9420294241834595,0.8841118218949475
11,,-4.548609444167273,-4.477468312144175,-4.0752503092327395,-4.7346695883785435
12,,7.519485904009452,7.885541793800577,6.935890951441689,7.567160739259498
13,,-2.333668290686658,-3.951193550598254,-2.5518633901773224,-5.408045915920385
14,,2.2812026626298816,-0.3353912684213719,-0.5221734786329517,0.1665300321253474
15,,0.09512831553026618,1.4564174657387121,-0.7179342045564904,1.989328426248883
16,,6.58846055942952,6.13683575879497,5.923217942526082,4.7784176445104185
17,,6.829231023194651,5.383149529031869,8.432028600240315,5.355742578084651
18,,-5.387012440421685,-5.259009980256525,-5.952052175920255,-3.879873047617578
19,,-1.3719415379695057,-0.9883646796984158,1.1621559690110663,-0.3630364665644903
20,,-4.592788279407489,-3.194989577767349,-3.0811448619788773,-1.9477196811168052
21,,-1.6837629230519058,-4.445792739616989,-2.9132559490711905,-3.0310759908981386
22,,-2.3268613130115203,-0.5245443254392648,-1.8132178871250098,-3.410616828203268
23,,-4.418269878239154,-2.523303229296617,-2.489251705359707,-3.7624978189119407
24,,-2.2689501411564694,-3.4581982234145645,-2.0207122408192246,-1.9834254257734987
25,,-1.1977808966493835,-1.8058137714957052,0.1059078864659399,-0.1009423266087493
26,,-4.5026797220735855,-4.808862447384202,-4.22197857677024,-4.6179499518774385
27,,-5.25178441968521,-4.301593034453172,-5.9707052060901535,-4.529218513966255
28,,1.699375903261558,3.0193828419775355,0.7074175960735141,0.7261436814230178
29,,6.698821758735973,7.878773264925944,4.645833422203548,7.945394296648495
30,,7.611234338218074,5.585854542666235,6.957971722501298,4.7344616097950505
31,,5.410974081509052,7.931028957251706,6.341047048454823,7.270261168465011
32,,0.46549421210110775,-1.9472550439559337,-1.8628370503300107,-1.2139131929197269
33,,-1.805870547929688,0.6294908029861807,-0.7850409930045181,-2.1457703221157054
34,,-0.8527732090957332,1.0951536926955634,0.42895470287230175,0.2002066637984739
35,,2.4191701481064887,4.558418509401096,0.8180072378118681,4.140428827914318
36,,4.100318157643981,1.6803274142644962,4.410329167712108,5.873168463398709
37,,-9.010089638912888,-9.455743559503384,-9.056051125782085,-10.017140262619368
38,,-3.0418816727298306,-3.1538998761719705,-5.721832785482777,-4.468678572631468
39,,-3.351621219924133,-2.884802112452007,0.48760481992240756,-0.025464839713887355
40,,-0.9019371407943267,-0.7769373175481702,-2.0621202122478537,-2.441486653389288
41,,-2.482364253513017,-1.1968845636271466,0.7530469836977709,2.0961050397540184
42,,-4.195315690122229,-4.641897109968242,-3.7731819506268294,-2.8950992056065235
43,,-0.27632482359808114,0.6132607000886483,-1.9283934809763301,-0.6481884896286674
44,,-1.4961362038344368,1.0242629907945096,-1.3082975083568535,-2.309351913057058
45,,-2.3981134052373956,-2.207155071091452,-1.795722496900998,-3.794078766518102
46,,-0.8239011378437441,-0.5450741388050699,-1.0170867071236729,-2.9323870685616202
47,,-2.3643611916384613,-1.291708525900736,0.6400056655674876,-1.6652675038643503
48,,-2.1025193488845826,-2.243997442789914,-2.750372555007221,-1.9240828663976395
49,,-2.9199579192019605,-1.0897729279634563,-2.3575793398438276,-2.4227513544472314
50,,8.113506624386462,8.45861963951379,7.9066943963498755,7.76841810985223
51,,0.39734895296364764,-0.19488300867976904,-3.694371046494672,-0.309148869596775
52,,7.548672395849092,8.482250089867469,6.547249083477284,5.566822200143299
53,,-1.932820096790959,-5.291792289653222,-4.900746407972789,-0.7472962504765752
54,,1.0837929069913728,-0.30329165946182207,2.5704627964516007,-0.44318131039171627
55,,6.378846429515097,5.0222682361231605,5.343664314653423,5.86785417289966
56,,-2.4425506389063965,-3.433162363687077,-4.784650782714217,-3.1578375189370265
57,,-5.936411033397975,-4.907218143159706,-4.752243170933004,-5.957331325875967
58,,-5.139828190638282,-7.512280844853432,-7.251871121472683,-6.127239113361976
59,,4.187817122684715,1.767254066322114,3.146472036656855,2.458105892081458
60,,-8.017651481156669,-7.3466473192284925,-8.83798508689406,-9.886631032078649
61,,1.261323016503414,2.0597858706742227,1.8490155262489547,3.0117914739438665
62,,-3.6568845628559075,-2.938749422562251,-2.264469576296331,-2.0974920279381615
63,,3.4678732874431684,4.986440866879145,4.381088603815263,4.621077040999392
64,,3.82454000266446,0.6075835450211604,2.001621464395603,2.3186665357924636
65,,-5.347087463789466,-5.472637069949908,-5.1326814306603765,-3.853918326595639
66,,6.1570684328496945,4.704384374145214,4.236427516272812,5.132282297043972
67,,2.5091687969612795,1.7427473316256195,3.9368124963332765,2.0203234431913204
68,,-6.585023434288217,-6.682525078845776,-7.702497676141101,-5.294026609545468
69,,0.07560665861931753,0.045817859465679706,-0.9634461114985435,2.1124693201721136
70,,-3.516857069048406,-3.017463228677466,-2.1372428032746744,-4.720629094280407
71,,3.782127912687564,2.5389349546687785,2.1984598794136625,2.0615566378958423
72,,1.9567927495591673,1.980330095215953,2.7473183150878886,2.149970590051998
73,,-4.927468715344346,-3.589529395568998,-3.8549647647722116,-2.812541344845596
74,,1.7301076819506036,3.218083593274316,2.2802248259875872,3.9505656513325103
75,,2.108810682790242,1.3135571429912227,-0.6377042981181397,1.1915670908779674
76,,2.8834165682893613,2.9528774896395418,4.56092948436473,6.328553728566361
77,,4.065115259605454,3.528570062016696,5.635886559405549,3.6339571955783114
78,,-0.38835558961277217,1.0954791174917875,-0.10575942801305738,1.3948776788250312
79,,1.995877535025991,0.12535884802932298,2.9202999987610285,3.2573336578212473
80,,1.4504203260093897,1.4058369091575595,0.9559778560900081,-1.0570143564465786
81,,-8.642924757994543,-9.198445322715873,-7.730786202402079,-7.895926548354158
82,,-1.3554752539127477,-0.626549347459308,-2.6542373053616024,-0.13907172715473695
83,,-2.260430709011974,-2.791201883775627,-2.942633519891654,-2.7730014292081346
84,,6.141523934757543,6.839456546146277,5.360283653782433,7.912832229280503
85,,-2.9599609756473053,-3.2139521296124665,-7.687867732779708,-3.828205829723602
86,,3.873733603962976,6.651562822914741,3.9803002895946116,4.13585862633797
87,,7.900480283858827,7.893904993550189,5.645223326816969,11.083702998582213
88,,-8.947372525253263,-9.102903863328182,-8.417062956009048,-9.989374247438036
89,,1.8142905240590095,2.1512127786814883,2.2849521256759777,-0.7272382465179525
90,,2.820712649792613,-1.266114369796292,-1.119962870239968,1.1264280259139545
91,,-3.25317882706326,-2.2862530108752512,-5.644191428072248,-3.722419155922454
92,,-7.084508691769762,-7.353127621771697,-6.4267666090721915,-5.46529825396306
93,,9.509241460572325,9.546604909812721,7.659405751483428,10.85812271140296
94,,-4.498041309194405,-7.4982025284465434,-4.853838244344138,-7.938402547715784
95,,0.9469066092612038,0.30707810217466724,0.38164441795836584,-1.6284096466095765
96,,2.2062044256589424,0.8280216759542619,-1.1257895592241502,2.559790862380047
97,,2.183029672970686,0.4813794149870543,1.0957466192205507,-0.12401792975412407
98,,-2.13698425897963,-1.3442817153692377,-2.0433916186785717,-0.9261707938081609
99,,3.2556941129893984,3.6596149977760812,4.974746357155786,6.2293637935418005
100,,10.705582737448765,9.928104220532596,9.238495037061575,10.718875144416453
101,,-1.426503092242917,-2.2195668006983404,-2.8297639897423514,-2.3134552257495016
102,,3.3829472934934115,2.780313171909472,3.0782673768658517,3.8109970904467056
103,,-0.6325128463597062,-0.6231055801144709,1.0305085840709336,-0.33783395659984894
104,,-2.3921743889209286,-2.817768963162075,-2.290618754951392,-1.2384424609288147
105,,-1.3013457036033824,-0.4077927250888088,-3.341452982338014,-2.2485108682329735
106,,4.293042434641369,3.9030268729054782,5.923317887766647,4.3180547601027826
107,,3.9461542522317394,4.370545984405897,2.57116124212322,2.9752366568756745
108,,0.962970655245272,2.0634788694321946,1.081436982263583,0.9021361043611404
109,,-0.055994145240945814,-0.545601363375724,-0.8003951304884441,-0.6617036944994338
