,Counter,P7,O1,O2,P8
0,0.0,-2.9200449233240966,-2.7283964682353883,-3.3305161961434515,-3.2597845797820018
1,1.0,2.6476862322136006,4.167605359915793,2.9131773389440108,2.700271177887075
2,2.0,1.1544612519197759,0.6159677769468974,1.3481097506757067,0.9463179365215801
3,3.0,-0.9938857234984801,-1.13304129213517,-1.7394088750154155,-1.9545988286509568
4,4.0,1.6818727897738759,0.710406124244512,2.3310240939853397,1.2657934944726867
5,5.0,1.803761139757563,1.8576630078168979,1.9633621900725,2.060824126528974
6,6.0,2.22229853659564,2.876472102776536,2.824358766311586,1.8796446995655105
7,7.0,2.9657724824773855,3.1702995044870628,3.415260740793819,2.8716774063446966
8,8.0,0.17448294609537085,0.9694796321850208,0.08890091704181596,-0.46014434489444583
9,9.0,0.2756797367159487,1.1578137230668721,0.7036835655797137,0.3776299462696324
10,10.0,1.9256559192633271,0.46025119722179875,0.8605059777095714,-0.026854570461384952
11,11.0,1.0238123777926011,0.45074821405406507,0.9459268888040235,0.749342730895465
12,12.0,-2.771800089692728,-1.985461545996356,-2.253285920058358,-1.0249823348239526
13,13.0,2.0710745172732365,2.2072859419473096,1.5237593315062428,1.5330442409953002
14,14.0,0.14068552379014737,-0.7337161251510314,-0.76311603059136,0.18826019669811261
15,15.0,-1.6694316465368289,-0.019672619737881647,-0.8040856181483451,-0.3235827635106369
16,16.0,2.319573246956516,3.1265925547314697,2.5490279296764586,3.197812678508229
17,17.0,-0.34894404065941054,0.23645714271269141,-0.41618901460457536,-0.20856631538159653
18,18.0,-3.3936919482127945,-3.844868152952832,-4.141629035993137,-3.0943993425181757
19,19.0,-2.680699642575015,-2.0532843017065496,-1.8844092044862584,-2.607781837028759
20,20.0,-4.317694195628184,-3.1280981795678215,-3.26807125002787,-2.729673299955644
21,21.0,0.4044157653905064,0.15830324408511276,0.6245992703944393,1.3733090274638133
22,22.0,-5.480604026190928,-5.316019260760031,-4.9327148421090845,-5.381322380415092
23,23.0,1.709573681397909,0.9634267569273487,2.1287689175960267,2.4835299660379806
24,24.0,4.874683351207095,5.348835607367952,4.615786351997136,4.861555308739711
25,25.0,-2.6658040958213896,-1.8877841296870346,-2.1224260920706293,-3.6598846804776946
26,26.0,1.3955359381609254,1.1488086404311981,0.8924098723916694,1.1982663176266315
27,27.0,-0.6466191056149864,0.3117616619728895,-0.5795439978744237,-1.0567468748974433
28,28.0,-1.3834768185148143,-1.5076140158626594,-1.5438610151228669,-0.978256861001835
29,29.0,1.03860468438904,1.3853593549270333,1.4740965147948113,0.41837715349169086
30,30.0,2.642789728949887,2.9948407489546653,2.3050494165123703,2.1663822956315992
31,31.0,2.503042424964766,2.7270248417216068,1.6926904559622868,2.544351310574074
32,32.0,2.2340309375651013,1.9331767678301142,1.843394752938014,1.4559056713477807
33,33.0,0.5418401299403884,-0.6355357888340777,0.7110428493898154,0.8791271926894091
34,34.0,-1.1070985598180973,0.19683751613786032,-0.321892096970162,0.07726993295551438
35,35.0,0.14404028515851075,0.15679416316671035,-0.060149648750947526,0.6462698434675056
36,36.0,0.5642601225822736,0.20543270285166898,0.6663962303291915,1.0186526672773788
37,37.0,2.0506860526053723,2.6724608745047522,2.4533348849873056,2.5530758050183753
38,38.0,-0.8803905090100441,-1.2883155601628484,-0.5918759293623168,-0.28372228650570014
39,39.0,1.27628693313859,1.2538172338507878,1.2540552504539766,1.2007952806570736
40,40.0,0.8629887643250158,1.3761205607805795,1.1799039003633756,1.6642786590445355
41,41.0,-2.1753711611787545,-2.5378266432188945,-3.4573558861004168,-2.7665605506579105
42,42.0,0.8485320896474916,0.663945661539654,-0.3046970516481937,0.8460600763608983
