,Counter,P7,O1,O2,P8
0,0.0,1.0576936896649634,1.6093278177991233,1.6702727902891819,1.9039507025488733
1,1.0,3.621914553858421,3.3882526353154785,0.8901275366401233,2.960815051140463
2,2.0,4.464018428353812,3.0519693326842328,3.6938696096721606,4.280702548634948
3,3.0,3.7359794180865946,3.390921663243631,2.9053037800905486,2.958742183374891
4,4.0,2.3252337609939646,2.7447845356338236,1.341928956181061,1.9724834681660202
5,5.0,-2.5345788777924696,-3.2998881820499806,-3.1735887339468922,-3.3985732123071335
6,6.0,-3.341878530000262,-2.9255981209330755,-2.587380831078452,-2.4838651738547592
7,7.0,2.186816998091973,2.6614552058142005,2.177392570199844,2.8883912230683286
8,8.0,3.03306885379206,2.344822936741295,1.9007783192299388,2.794706951821662
9,9.0,0.5513565811264942,0.25112756240991874,-0.21610862970644185,0.6266214077888395
10,10.0,0.04911518474701532,0.6021980269539187,0.6069724424625735,0.34468969573547387
11,11.0,-0.8262034580496512,-0.07584845808969176,-0.7540974459335044,-0.27389322516722386
12,12.0,-2.4889160840048374,-2.564478845985669,-2.4360413709804294,-2.1962895712419708
13,13.0,-2.9950917331663947,-1.9097711609460406,-2.949395880835536,-1.7284754065969277
14,14.0,-0.014109575113147643,-0.07858155919184034,-0.04147138499051556,-0.2323530425923998
15,15.0,-2.6844298329740006,-2.5496443537447853,-2.5604533760631183,-2.7360535399140993
16,16.0,-0.10741563644890473,0.5204679281605605,1.7885949433534003,0.7228063323425825
17,17.0,3.4196597780314537,2.6204839786566567,3.3491163294964372,2.945303817029116
18,18.0,-2.0907978694607907,-1.292593082705034,-1.915972592242541,-1.8890879956289155
19,19.0,1.8385929556028424,1.9638846444043287,1.7741008236755236,2.862528665047648
20,20.0,0.6972326183837956,0.8156407186295276,1.0644671764068254,0.8437968324447869
21,21.0,0.4620045174116837,1.4680934683302058,0.46532666758649455,1.3019593290196103
22,22.0,1.686537765961821,0.9589485991108131,1.1251862944794602,1.8593754461574936
23,23.0,-3.433898759074367,-3.0697610401861732,-2.655566358456042,-3.2399062740696225
24,24.0,0.7380012052661922,0.9283023534197501,1.5941715400823284,0.8234648247767788
25,25.0,1.0565536584892956,-0.5160616846179449,-0.36906764313750573,-0.38831447734973923
26,26.0,-2.1488106510497915,-2.1692738018357325,-2.176397140033329,-2.2856851016853854
27,27.0,0.44387441353496443,-0.7955960224076455,-0.5105974590684024,1.0377985868203394
28,28.0,2.9704395686156215,3.4911507462843923,1.8076585356398307,3.2372169226058403
29,29.0,-0.5789243133166566,-0.971947906686124,-1.7359208486266164,-0.7232611081076538
30,30.0,-3.2326183874125767,-2.943156904591642,-3.4229534468295157,-3.024601035100847
31,31.0,1.7362649389727345,1.5741038512706518,1.6776455324149255,2.100743773381931
32,32.0,0.11804384817775686,0.944845198627339,1.7175436458455222,-0.058171710021881
33,33.0,-2.8489522134016037,-2.9876513960705027,-2.0700770562162587,-2.313091810716048
34,34.0,-4.871895297718972,-5.554361410955945,-5.826373189179023,-5.664508576318948
35,35.0,-0.7909187045522763,-1.7991857490493481,-2.1493984624407028,-2.01787237710685
36,36.0,-0.8782578389408077,-0.8187270944139321,-1.3438164029582305,-0.9354036292412192
37,37.0,-2.551067115628034,-0.9205067416090102,-0.704133528377999,-0.45659618609717134
38,38.0,-0.8502279824226782,-1.3343547679691221,-0.2328116612819534,-0.3699326902160446
39,39.0,2.9459560163010288,2.579760825453152,4.419119258838307,2.6067979357785753
40,40.0,-2.8189292108005666,-2.2341438537725122,-2.404816624069559,-3.3533669911443518
41,41.0,1.4314724193513775,1.0972821631015859,1.2361198743557136,1.5107765191363105
42,42.0,-1.8301763637297486,-0.5469002441670521,-1.868584485061904,-1.8737308191923725
43,43.0,0.5521639727428539,1.8325082907211074,2.059905467637572,1.077240000549271
44,44.0,-0.28622994959206355,-0.5285752885869806,-0.17151736985313976,0.06457763502488717
45,45.0,0.42076925704681967,-0.13299550526475687,-0.8642131175683733,-0.35485723394238083
46,46.0,5.726981899036002,4.072958113948202,5.781787641587816,4.860197105882852
47,47.0,2.973502260668856,1.5961877785236362,1.6941788154964328,1.5623907411729037
48,48.0,-0.07312740801837148,0.6019577798253892,-0.04275374571532531,0.08139780633968963
49,49.0,1.8641446678739866,2.0341116626032867,3.031444839325691,1.3276264620349048
50,50.0,1.107581939124667,0.8186224705952678,1.106173428063208,0.8299888059560103
51,51.0,-0.02407200587661648,-0.9324111214047718,0.2332258821559762,-0.09940364197309368
52,52.0,-1.7745207340757454,-2.65880565408765,-2.8374418618563633,-1.2546159165085462
53,53.0,1.2980747654555014,0.47319442441350934,1.0385492469021889,1.5078805699405327
54,54.0,-2.8847188273189652,-2.2230114563081607,-2.6166080861123127,-2.024109484154329
55,55.0,2.3660584049085447,1.8514307634580778,1.916430039688299,1.7484991161701862
56,56.0,-1.8035657582126374,-1.9195708801077398,-1.792446547453066,-1.7838251417325122
57,57.0,0.5110695065204754,0.6711930854758335,-0.1464822174503007,-0.8841634292912717
58,58.0,-0.7405436526072198,0.607133882137834,0.10714375428038497,0.6092518813896648
59,59.0,-1.0916412855113315,-3.013111704459984,-2.579254537809167,-0.5463078852265899
60,60.0,-0.7727975299516481,-2.0876682107053774,-1.4596234902187166,-0.08443875213273849
61,61.0,1.185249809239676,0.5283365906817037,0.679623032039107,0.14595998479540517
62,62.0,3.458815042622236,1.2668223956090736,2.665890554906164,2.525614385208468
63,63.0,2.9466593718145253,2.9556315466044563,2.893876978698829,2.5419963790124154
64,64.0,2.933373797045397,1.5142706058697142,2.5875859954721454,2.258571875324061
65,65.0,3.4621400248735683,3.9104601632124494,4.316133077663658,2.9979108642922765
66,66.0,-1.6810004533570109,-1.1147312067557813,-1.0252048312865072,-1.2878747266384387
67,67.0,1.2125084842388585,1.2126720566068552,1.8431198013461199,1.5763667292558101
68,68.0,-1.797330985937461,-1.8065876442985387,-1.3920614586805364,-1.3883339996614579
69,69.0,-4.2346584705544545,-3.7845794666969628,-3.4146708336468494,-4.641394774347992
70,70.0,1.6283242093438317,1.352543490692581,1.8848003215176945,1.3044334051116433
71,71.0,0.9406041418036346,1.2196817818109886,1.0266772187092437,0.5899728139217644
72,72.0,-2.133975692784125,-1.2185465791155683,-1.66255759892016,-1.2682971883449412
73,73.0,-3.129700278918254,-2.710517664002381,-2.7582917822306174,-3.3885084953472604
74,74.0,-2.5639844996804326,-2.161021811001784,-1.8372621802475686,-1.2272232746519007
75,75.0,-3.2370180336244756,-3.270150971391277,-2.4694808844647977,-4.021893081277194
76,76.0,-1.1883836236010221,-1.2214170738641528,-1.8053961376840895,-1.1939554188115182
77,77.0,3.2073054794263407,3.5417496253196656,3.9444653027640215,3.4503911833659084
78,78.0,-1.0347024487871919,-1.0887880482099384,-1.0480465759674342,-0.9485992089168422
79,79.0,-0.4357677664474522,-0.0084985172199716,-0.5630561339903839,-0.04028348242264198
80,80.0,0.8732951870217538,0.37212037765631645,1.6447614040008736,1.2347991291985858
81,81.0,-0.1414964063077277,-0.11417771248082581,-0.35043551606856344,0.40917812347254606
82,82.0,-1.1712566917820815,-0.4295840254580506,-1.5673424294266527,-2.2031917883618086
83,83.0,4.487554165224624,4.069178210496208,3.6330032350831876,2.9308929543430313
84,84.0,2.612898420534022,2.898430762101518,2.3091994149939876,2.063230219887051
85,85.0,0.9954589733903474,1.367634819000894,1.7419024590128334,0.82141018113588
86,86.0,1.4087148661798365,0.588402268471372,1.375753848699603,1.086901239797565
87,87.0,0.026760481239606226,-0.4844182477883446,-0.09138092363360545,-0.19559175057098216
88,88.0,-1.6631687435678402,-0.9263109465366688,-2.0490123940486917,-0.9781759216357899
89,89.0,0.8782223565692919,1.3527847311700998,0.6886064703944572,1.4081974578146426
