,Counter,P7,O1,O2,P8
0,0.0,-2.412755076825838,-1.8740696427083918,-1.7349242288040472,-1.3302222995965285
1,1.0,-1.6851258185715692,0.10551824646736191,-0.3591057730220946,-0.6981564711624975
2,2.0,2.693442835518371,3.611924846483289,3.5994626003303836,3.182654240820563
3,3.0,1.7632509495630069,0.8150917470952908,0.7317606118885882,1.4653864152062634
4,4.0,-0.5051832181863113,-0.45848290220017257,-0.8971325072983901,-0.6800341236840255
5,5.0,0.7214239767344814,0.09222216764341445,0.738770518979518,0.0027810321826548523
6,6.0,1.9103172763104723,1.3590009033973625,1.9372087713662642,0.5943651517229624
7,7.0,-0.3624242752856056,-0.7842265574291083,-0.3156920710407801,-0.2739007824433507
8,8.0,-2.5578317731710265,-2.460145454925066,-2.610183707913199,-2.2537562021660147
9,9.0,1.6062645309787078,1.7324552297084208,0.827645805237534,1.1856506744649224
10,10.0,1.3810835168047233,0.274923057751595,0.43724536966506167,0.7548180854480075
11,11.0,-2.258037813408518,-1.684670678141597,-2.834112688681694,-1.8665188280226352
12,12.0,0.006572568156472076,-0.23482645938350225,-0.8178402915467667,-0.6312215405496615
13,13.0,-1.2960395062474452,-1.6910113527058486,-0.791751494485367,-1.8882621785974256
14,14.0,-4.824220117955835,-4.460025027099838,-5.064282970107029,-4.705653665074468
15,15.0,1.5467214937028515,2.143460531096105,2.072508175017575,1.3621965708076578
16,16.0,-2.920886034780016,-3.104115866571973,-2.896684909921841,-4.2218938929383505
17,17.0,-3.5707770147531535,-3.3370952471065483,-3.7911143398469678,-3.494370797574651
18,18.0,2.775986058050326,1.8770021418234133,2.0253019580758185,2.5922549540398645
19,19.0,0.9865995327855698,2.213781075099322,2.2850250909446017,1.5666448854496884
20,20.0,1.8798901248037925,2.2687286933320086,2.263902382645703,3.1357203767020225
21,21.0,-1.1678857844357977,-1.1184176514944135,-1.4092357477195105,-1.3821746289238481
22,22.0,0.8874702301135824,1.037640584933465,0.7048969817532236,0.6653257612963168
23,23.0,0.9368552233669385,1.2469271584228583,0.7267060110564416,1.0547691472955278
24,24.0,-3.2526507101651174,-2.343984174810082,-3.2455395195250443,-2.470473119192678
25,25.0,3.9928180375177913,4.416886973413854,4.640458666615283,2.9694415293098717
26,26.0,2.5809427492224652,2.5877558019742035,2.2334730292941294,1.7134927648356093
27,27.0,-0.11956162493170375,0.9035732730059629,-0.19326819235225878,0.8927893591065718
28,28.0,0.9749990651246192,0.04121124778252526,0.5339335615388981,0.20565172455566302
29,29.0,1.5618233074487902,1.5697090731176149,1.6739366553790298,1.2514093650621725
30,30.0,-1.8891359252409292,-1.626096437294204,-1.7594205531862703,-1.4981300496245122
31,31.0,-4.228205489294606,-3.974720681770392,-3.7241875353297496,-3.8862726408695267
32,32.0,0.015301621781393831,-0.03665763130696167,-1.122878699647116,1.0653126538584567
33,33.0,0.568343172416859,1.232840229290535,1.3949038184172537,1.8155876149508372
34,34.0,1.5784314139054563,2.564516514454188,2.352971682206057,1.6878239664449501
35,35.0,-1.4687745715472673,-1.0171673281343807,-1.1979221600743037,-0.6691758059537705
36,36.0,2.705977172491379,3.1531698233443426,3.1789343389459757,3.9641258165330364
37,37.0,0.5336969508779728,0.09271304964259347,0.4129308873452873,-0.5994178330639219
38,38.0,-0.6883887143854359,-1.090917163617897,-0.2955404286741605,-1.2781281491846093
39,39.0,-1.983912442078367,-1.9574271124761053,-0.17327785500343285,-0.8689887824229716
40,40.0,-0.46522690057915767,-0.1555258187920185,0.1696814836797193,-0.6649737155612246
41,41.0,4.238981179527125,2.8593970517524623,2.658128679907625,3.144338417624903
42,42.0,2.6763165233792403,2.3513772955700167,2.569287240618089,2.1577473269648433
43,43.0,-2.4209808161562125,-1.452974539842304,-1.5532040512936431,-2.1104748293881777
44,44.0,-2.1365608408569265,-2.8202856801913447,-1.7653194267559498,-2.1777219141656863
45,45.0,-4.069835323539817,-4.190094691198129,-4.942202380772027,-4.444436894249091
46,46.0,0.7601733431511759,1.7546123124239013,0.12566924586991435,0.9432908927806225
47,47.0,-3.0716315527006004,-2.432480303325451,-2.2428510360217184,-2.82585593525082
48,48.0,0.9478865418045903,-0.0432086209559366,0.07539158538021488,0.17480522859117825
49,49.0,1.366676465761096,2.0002011655307186,1.6375761635273651,1.4249757588208474
50,50.0,-0.441328334878607,-1.4701454886806937,-0.3485511016172307,-0.18780794562072622
51,51.0,4.853409947226093,6.17602481393603,5.761521314206121,5.635039132837459
52,52.0,3.3171692497114282,3.092501197586698,3.544155383845697,2.4337885178948206
53,53.0,-0.2208991634311015,0.6058763862015476,0.5656658555600583,-0.040883855039730244
54,54.0,-3.7712602303002933,-3.1747810622252803,-3.2931620665183488,-3.2579675122406084
55,55.0,-2.7281150696926004,-2.691070503239944,-2.0362352780916924,-1.8953755319329182
56,56.0,-0.436552778232947,-0.29871529630680654,-0.44133453410537365,-1.161569398750105
57,57.0,-0.5328441091382115,0.12134953470329773,-0.6866187952074894,-0.7787894652978955
58,58.0,-0.9818411444440627,0.349690290570437,0.006942620819451295,-0.3229702381614902
59,59.0,-2.0162518057463155,-2.3079857541009123,-2.9482108743743685,-3.0342701314492286
60,60.0,-0.35054636426766267,0.7268361454240464,-1.14224961970808,-0.8370094313855476
61,61.0,-1.068574889511128,-1.550497108740986,-1.6172740247824526,-2.115303546554833
62,62.0,1.0591887456102116,0.4009902822020235,0.18806809925113177,0.29593978811599486
63,63.0,-2.173956295305953,-2.259318615132849,-1.7581721876163505,-1.659977040968849
64,64.0,-1.2895145020856424,-0.3037392771907407,-0.04763783228455646,-0.6355117233517485
65,65.0,-0.7701017161198411,0.8700728923026444,0.048408321484812944,-1.3419316492930708
66,66.0,-1.3591449326632197,-1.0473870925499489,-2.2285143039620268,-1.0006226052970795
67,67.0,0.0018273825609031458,0.5374562132813987,0.006885698470206758,0.45310891368294
68,68.0,0.30708552961325586,1.3022138523710884,1.0523000443070236,1.032523715712139
69,69.0,0.6626715752144854,1.6913064002725664,0.5288865869277719,1.1119292724284637
70,70.0,-4.314193960638118,-4.812796917711449,-4.111338900331496,-3.9223175705291244
71,71.0,-0.12484708643992076,0.25586685293293726,0.15530336887743762,-0.527119278551561
72,72.0,3.1376817528268055,2.38095056186166,3.0107034049361348,2.707466135468515
73,73.0,-0.8871938955166365,-1.2278654193926977,-0.2131694744280142,-1.3143412467625761
74,74.0,3.4423953298189898,2.81797746823574,4.253249758859679,3.7608105955903763
75,75.0,0.854004204110759,0.43126539596921515,-0.2439688486468013,0.9733689579188693
76,76.0,2.2658408586837204,1.0934422031082125,1.5429518762687273,1.4552628935397622
77,77.0,-3.2843762819164537,-3.815070400022691,-2.5100590800256146,-2.8567057772800566
78,78.0,-2.2617492185952415,-1.714511823580399,-1.4311814948852168,-2.1379037625194393
79,79.0,-3.4284791333191516,-3.278448930025269,-4.09444275101917,-3.5273983988553756
80,80.0,0.8067358529574384,1.9996417699566433,0.3085903582924904,2.310908382697835
81,81.0,1.2663891555564275,0.35096915508800464,0.4851422642008929,0.4542576664187624
82,82.0,1.1604080666100858,1.337937878521901,0.7021182881215785,0.6911981015806564
83,83.0,-1.3449990261096343,-1.0410014366394666,-0.6572885702987601,-1.3874776507056408
