,Counter,P7,O1,O2,P8
0,0.0,3.9520885320901247,4.200034841445704,4.957047158417641,5.692597485372368
1,1.0,6.009872052602885,7.166096472987596,8.30369650008466,3.7075467729946454
2,2.0,-0.5420733543701288,-4.453343777414026,-3.415329366908044,-0.7646010540495704
3,3.0,-1.7731715335438014,0.625205458884968,0.5955193892100297,0.8568614277072832
4,4.0,4.207395929659066,1.7885741894981255,3.6125511290953414,3.1643264862523766
5,5.0,-8.211155807114144,-5.482710975195168,-4.0710190081769335,-3.840347791185095
6,6.0,-2.644811557510375,-2.4932700241545325,-1.6398265392344424,-3.1108238197628792
7,7.0,-4.119528082381415,-0.8757750233753115,-2.255219705705358,-3.0533216948114235
8,8.0,-0.6038678166301824,-1.3214525862618478,-0.9897077844332742,-2.5832425307164733
9,9.0,10.605057749715742,4.317312411097656,7.783801989181574,6.434710357050937
10,10.0,-3.574794442394376,-1.2746182083903435,-2.410711286617794,-1.9341287834771275
11,11.0,-0.6803344639582253,-0.14373806458539828,-1.1819670072199313,-1.5941456417216502
12,12.0,-0.2507368768934153,0.014788949464384221,-1.147821264643439,-0.6007844164817011
13,13.0,-0.6710732542859204,-0.27501486290478766,-1.6070677459378229,-2.834418687977623
14,14.0,-1.518780191819789,-3.7350451058208716,-4.117524667535515,-3.5265188170249586
15,15.0,1.5746653243857827,-1.105615045754452,-0.6594240037751753,-3.1194081357713532
16,16.0,2.3159182363969477,1.0589764491153866,-0.0655259452544073,1.0214087896908675
17,17.0,1.7274281534594198,4.807078839368761,5.446465878340797,2.6399842317936177
18,18.0,-1.2859954100078166,1.2234198209323282,0.24054630522001777,-0.6255902906598297
19,19.0,0.0822847319582844,0.5464703910487977,1.8738593441266942,-0.4736900860308366
20,20.0,-8.920273187901488,-7.186628020002332,-8.387737979521903,-9.595731115318701
21,21.0,2.3908009134394868,-0.09160837086260343,0.5559888571397864,-0.07573297748602004
22,22.0,-0.5611157813199037,-0.30162894042236976,-1.4628895166176972,-0.5742437290594021
23,23.0,-1.759049019378254,-0.8377656470756791,-1.568647159286257,-2.9072382561777643
24,24.0,4.318711747071252,4.069669013457891,4.421085435191624,4.840814877070478
25,25.0,0.2777985789771039,1.1689741848053419,0.6221649070617754,-0.12045136800208
26,26.0,-2.7916879450371783,-1.7426811807064084,-3.0017022642653752,-1.5638617033959155
27,27.0,-0.7057321140778332,0.5768516021792488,0.5236119321035682,-1.9432746449681673
28,28.0,-6.627804247806805,-6.708900682821064,-4.355860301506983,-4.20212233687385
29,29.0,-4.6938003922638805,-7.431700455618321,-4.330752638528214,-6.609113002902109
30,30.0,-1.8808570600602545,-0.2340166027960142,-1.4682831149201543,-4.658231744336884
31,31.0,2.6683623664511695,3.797527293596779,2.8441083453591416,0.9440483948659361
32,32.0,5.810175741990061,2.4965687473728293,5.3190360410309845,1.3686932097680693
33,33.0,6.18139703646619,6.512568513108133,7.38424521649151,6.829079483705186
34,34.0,0.8019777637808585,2.326344026808983,1.9858969572479137,2.857404684534012
35,35.0,0.9296645344575707,0.03789312011699658,1.5508625712579232,-1.1842227866076795
36,36.0,-5.110643527401524,-2.6599081501596746,-2.697523138895955,-4.572996684767621
37,37.0,-3.6456805426624044,-4.40025038497981,-2.473240914638765,-5.301808658922452
38,38.0,-4.37482761327094,-1.7528854262772366,-3.4908141769663787,-0.5910880523718361
39,39.0,3.6627882990272145,5.114830494247384,5.110338067620177,7.853923537839386
40,40.0,1.3031785138762753,-1.3452193555555638,0.668089191180665,1.0317121083134924
41,41.0,-5.066485717971661,-4.579436243111689,-4.866827714370351,-4.928986429074613
42,42.0,1.6935148787804066,1.7960443965172281,3.847534573431168,3.7538764268840663
43,43.0,-8.705185578907855,-7.230505775358417,-8.270768298082464,-8.518718340232846
44,44.0,2.3302463844540413,5.142398265853428,5.398219022691016,1.933631725272807
45,45.0,-1.3555315023484589,-1.7277488007830337,1.8717657666542562,-2.900187401360726
46,46.0,2.269773822636054,2.422276100107064,2.0627535781907094,1.8878794254810294
47,47.0,-0.017936169382787234,2.9193745170797794,5.005273614129731,5.132059255632145
48,48.0,13.252085863135354,15.28816679911707,14.489483273431723,15.290862955150537
49,49.0,-0.5733317785930345,2.5896684313892218,0.15633604030686127,0.3345659431297761
50,50.0,-4.059261618277365,-3.8103132834334272,-6.953774249688925,-4.904792313321349
51,51.0,-6.600902831780645,-5.593727481443793,-6.678866820603481,-6.316606855279584
52,52.0,5.489311660325794,3.6840509836904913,5.873634598057674,7.231663616455522
53,53.0,-13.2661689377362,-11.682974113514172,-11.990929486798782,-12.978403451534492
54,54.0,-0.39441879708613364,3.347343337227334,-1.2169926475890303,-2.317611173200585
55,55.0,3.6936149293428633,2.2574591569693614,4.5335459421372395,2.686206527571304
56,56.0,2.7498833524777813,2.032924628518095,3.49092234821704,3.404212041519826
57,57.0,0.5536037226194944,0.8599284507992226,-3.164357506849511,-1.1728837707893167
58,58.0,-7.651340309044121,-6.866115418657228,-8.466348328580596,-6.613400734567364
59,59.0,-1.4711350113975201,-0.07775860741050372,0.1863224231691057,-0.40271100549011807
60,60.0,0.26270166524491173,0.42902365460028336,-0.2595450952112851,0.22409774648978442
61,61.0,0.2917238935419884,1.4164192922206549,2.634749322957347,3.3640697343115757
62,62.0,0.4865844511219467,1.5473588055842817,0.11787935275883789,3.2708673928857666
63,63.0,0.2665817181993905,0.7294055958241497,0.38103742292847065,1.108175470194191
64,64.0,-2.0647663369978737,-2.614169068523579,-3.271564333383175,-0.7636176740561853
65,65.0,-1.0457897488433225,-2.5521035670528236,-0.587785990569861,-1.660439287934805
66,66.0,-5.494096871908075,-6.0976179444628364,-6.908368255902839,-6.474520720537003
67,67.0,-1.107554976803803,0.2830363444997839,-2.069636043482738,-0.822427199255885
68,68.0,-1.2435715181230935,-2.530281640348574,-3.6729470128500004,-2.674894085483496
69,69.0,7.533276878611805,9.397561943453391,6.9934280632748695,10.83574603347866
70,70.0,6.484146663661338,5.0390395075622045,7.563725911650441,7.170591768344091
71,71.0,1.1189372128825286,-0.47392848375961977,-1.8737865258734996,0.9871366503060565
72,72.0,5.576676764741543,8.052850319848657,6.1791016120744295,6.95662512376403
73,73.0,-9.60796704478983,-8.815200195021855,-6.94182928949544,-7.410618721356503
