,Counter,P7,O1,O2,P8
0,0.0,-1.9956776635361297,-3.187071065415315,-3.939513612106534,-2.6351427116826884
1,1.0,2.845344059535888,1.7371728324739055,2.386521565966408,2.801913812948756
2,2.0,-0.9454812727646051,-0.2661136300531357,1.8217791247549262,-0.6160323989161516
3,3.0,-9.035319449097251,-8.881656335421223,-8.737679966928274,-9.452101000135542
4,4.0,2.8634755571989885,1.319888053853686,0.8802730984131928,-2.952811261858695
5,5.0,-1.0341753559082263,-2.279772510656612,-0.35649318446919337,-0.24388748285439701
6,6.0,1.6997033849449592,1.2543674147313582,0.8985312281075912,-0.6248012413540074
7,7.0,-8.243027566405626,-7.952602569801943,-7.0744834498796525,-6.1560019379304
8,8.0,2.331781744335116,1.6095484772587278,-0.08761657669211131,0.4809415733916086
9,9.0,-3.9885018391625735,-6.517501165056146,-4.353850753799094,-1.801116632164212
10,10.0,-5.549056609212127,-6.000222383556176,-6.437430162223347,-5.89615570875007
11,11.0,1.8255787908165122,5.059118796869358,2.350719631008219,3.9639281869169887
12,12.0,-4.190213827679821,-3.1265677755385757,-3.5237596158483067,-3.1484733801011675
13,13.0,4.017402121791607,5.2047516365846285,4.367797682756604,5.882555945352838
14,14.0,-1.0566492949753112,-1.7643242444620562,0.18937127368569417,-1.402776838003287
15,15.0,6.071089110621224,6.722054646700354,8.413854950494304,7.659219756227256
16,16.0,1.7707104808497842,-1.1016869273163419,-2.3652847059704034,-1.9182576089229153
17,17.0,-4.15212437914775,-2.3849949946775055,0.14722749939793245,-4.111411779565756
18,18.0,-2.382074168392122,-2.7484221924332286,-1.4271031469754485,-2.2626457600429313
19,19.0,5.564978295810747,6.077074755351663,5.548014547290209,4.6636365724242035
20,20.0,-8.050406789100387,-8.699646655462601,-8.812295866221486,-6.599798050242288
21,21.0,3.710516305214968,2.965834063003075,3.283501924669714,3.03898520507145
22,22.0,0.6272450962902499,5.5176325674024005,3.3537014095368387,0.553877775363577
23,23.0,-1.7886717371990049,-3.5591854553715003,-0.553526078139988,-3.682030247423063
24,24.0,1.1119839687581696,-2.0442292385969774,1.9729712873274772,-0.23089128954763555
25,25.0,5.289152150086515,5.112081853384996,4.851297730279943,1.0355723783781572
26,26.0,-4.18218532858214,-3.613397086586705,-5.578081965721197,-5.504149094633274
27,27.0,4.26712290935083,4.773109526893142,4.0984226555728025,0.9950938065163601
28,28.0,8.518627228934342,8.793872626220779,7.619777337341408,10.189161662738458
29,29.0,0.7761146267166575,1.620265669614114,1.5387054894385055,2.1380999219467225
30,30.0,-3.900032634232125,-4.854891716883607,-3.518965228705026,-4.438566109723649
31,31.0,-3.1644596009608663,-3.608795776913031,-2.581932875128309,-3.3212522709688743
32,32.0,-5.699380696174514,-4.160238524257444,-4.643896633097366,-4.697416898881577
33,33.0,-2.6656926659451528,-4.612205315374926,-5.193309922980327,-4.44771128302915
34,34.0,0.7369797818686261,-1.3326783555867365,-1.0001407630136798,-0.23644980522217357
35,35.0,2.674020521842633,3.4314979824397107,7.161327431059667,2.7870354258794214
36,36.0,2.4918956564710637,4.618710285046293,3.5084945956673366,2.0242305611983418
37,37.0,-0.11971168986672906,-1.434357486238433,-0.012343970036326035,1.2236179271067575
38,38.0,5.567343560060789,4.962665580410947,7.384205713344829,5.035981712012345
39,39.0,3.638965234526551,1.6034354411335299,3.906988410307446,0.9986572828616682
40,40.0,0.5806867348639344,1.1013104375609948,-1.5695642023992076,-1.4216836593607352
41,41.0,0.5731354577875547,-0.212627140438098,-0.6875727915710844,0.9969482858124905
42,42.0,2.302986355483732,0.5357137186905623,2.4926121364447886,2.201544355664838
43,43.0,-2.3610085017453244,-4.890256087743688,-3.8727035870403403,-3.5290286875418326
44,44.0,-1.4256242635682648,-2.56136972388623,-1.5999406219476786,-3.6486936082530472
