,P7,O1,O2,P8
0,-0.4229256483976377,-1.7902262442175392,-0.45458737317929176,-0.3021400970793092
1,1.494123127527737,1.6266007682755501,0.6822478115296984,1.068781775511466
2,1.4913127709839842,0.6323405737857931,-0.11517490556997234,0.4765093741348353
3,0.26497236752859277,1.2262681125088815,1.238161985736935,0.9758983274809856
4,1.5817881552691175,-0.5094473280355232,1.7520560917187902,0.9582306820606201
5,1.5731351928618562,0.5975151716013433,0.4016312220011302,0.6987859624926958
6,0.17286862094610167,0.2888071339946725,-0.3781958953883384,-0.689666557569741
7,2.019284898657191,1.228037392499338,2.296210735480652,1.692967924693659
8,1.5766277596611757,0.8225059801178312,1.4183461967854938,0.7805402619728543
9,1.8114161847713217,0.7655819432089945,1.8850368416007681,1.928571137616324
10,1.268382209918956,0.8254884685941566,1.9268231941632015,0.8531479524350667
11,0.17569083766224913,-0.7477999615899369,-0.8570508950531099,-0.6169441140270662
12,1.6232430768864026,2.5700948201492393,0.6945034982875583,1.8673889277847915
13,-1.2262374914603271,-0.5071089780008028,-0.3603855630257422,-1.612762309613729
14,-1.5917557464753864,-1.5788391673081446,-1.4987762251590215,-0.684366238781749
15,0.10422713641847481,0.1949307843519968,-0.3298524748591773,0.2997413905001811
16,-0.9564062714908648,-0.3294830085419001,-1.0309307725018542,-1.4026175762049238
17,-0.9224420903736719,0.27635151223318244,-0.8285356203285279,-0.729784103838647
18,-0.029370122547733524,-1.601638227180021,-2.04571215993311,-1.3558324006695135
19,-1.2119183080897615,-1.0613161858080327,-1.0484007206496224,-1.3341944578736749
20,-1.9814965482981972,-1.5360308787931483,-1.8979838972716139,-2.396725412954011
21,-0.46934138982499846,-1.3844966718823,-0.8258945523348329,-0.4196877295281601
22,-0.8371833930150269,-0.8537227598105877,-0.4451371451302636,-2.030835677713321
23,-1.6758029402867685,-1.2558752034720746,-1.1777614906835754,-1.8999751743699032
24,-0.4508361936903213,-0.2420395277457108,-1.5563908024004371,0.1179782178059546
