,P7,O1,O2,P8
0,0.569703991479074,0.4243918844743194,0.22242926736417112,1.1621357715639251
1,0.4432173050967705,0.2708629367741623,0.5259125219294087,1.224896975072232
2,0.6468522974155652,0.00938311820121307,0.9349233858921435,0.28799185290488716
3,-1.2643588746935341,-0.995409479372995,-0.6653708152428902,-1.4598442868019539
4,0.9211957151761427,0.7482226754978523,0.3823866338730963,0.8319991200004928
5,-2.778161891075907,-3.8297652426372704,-3.3264660128442087,-3.1581572328492564
6,-0.3802882943403289,0.8917556336662568,0.03128954219586461,0.20145189858098114
7,1.0239121437052172,1.4184040099962842,1.2406338252016973,0.6528728559239338
8,0.2350173533247719,0.14985995574355057,-0.17926305255636849,0.8403421707144254
9,0.7831166541803285,1.7824401361689137,1.4351074998769235,1.6339380169211668
10,1.0881980059466694,-0.12309182822047743,1.0453762508657423,1.0770449530717832
11,-0.6673588347520713,-1.7543385192028675,-1.5069264357029026,-3.0919306013317125
12,0.14571260830666644,0.47283878495685944,-0.10610040940170562,-1.0649074731975539
13,-0.06040054599753025,0.8833516584799774,-0.49667901059105996,-0.47162754393935685
14,2.256313757169205,2.5549661985872274,2.8402900312355985,2.0848107718202815
15,-0.009748549176921195,-0.44257019185462454,0.5975828094578295,0.5115890916013466
16,1.025522744293542,0.3684201962645676,0.2983102093341609,0.9809692589504155
17,-1.2691422225066917,-1.2548514970105265,-1.6095866427141665,-2.1703540021750416
18,-0.5968218989499126,-0.5178297094803541,-1.7252635115079669,-1.5396806087957886
19,1.4883994409264685,1.0734755221959298,1.6597539767806622,1.4289121086412648
20,2.0238070666392676,1.9124449095680525,1.4439088494726298,1.3614122020102009
21,1.2245679349607275,2.265389541341847,2.150403570265066,1.1606343698236337
22,-0.014640902369046638,0.6046434623012464,0.18079499054174603,-0.1582718185225192
23,0.16733959713855784,-0.7938875917770472,-0.45968575754513546,-0.5064740491671922
24,0.7158285558840265,0.16863349424528615,1.0794646335917766,0.9145476081710662
25,1.453269259418902,1.4993878955016215,1.1819844824838495,1.5714773856481754
26,0.10030327426015548,0.4772926730712473,0.5381490353644829,1.4273533560644127
27,1.9530833606126898,0.6570168481287945,0.7040425720720381,1.8013691985107316
28,0.18366123837525683,0.39184413468002954,-1.0307200052001917,-0.38933344017891736
29,-0.433452884919933,0.21632114013450449,-0.6411564075827908,-0.39136529993915964
30,-1.8411740263236365,-2.7959738817906294,-1.6383971851019468,-2.309917689349962
31,1.7586877217391927,1.3828160917809942,0.2846087722823837,0.7055588826289044
32,0.00827909785139928,0.6310380633280677,0.3933941461456579,0.2256216109322964
33,-3.1301393892541274,-1.5799640727852093,-1.9821300150417742,-1.308916066520128
34,-0.3220737845853544,-0.5021494080383595,0.366013888351562,0.4126107676647516
35,1.8975836581296701,1.7556337284846206,1.9997600562465976,1.4727401025042817
36,-0.521137792425232,-0.11572339521340635,-1.1161617519398224,-0.47569146145352237
37,-0.02653846075828767,1.0337041355865149,0.5853451402399981,0.42825739184599143
38,-0.1403274200551522,0.7634319930591121,-0.41466446388323763,-0.1697988740424975
39,-0.7682592648978424,-0.034091258938762525,-0.6663294085192397,-0.9061258630024329
40,0.3080999162738104,0.6234878051854557,0.8023960857572651,0.538619434151322
41,-1.5666998229441045,-1.4529084440491409,-2.45788483350875,-1.249732002797901
42,-1.7516654240640048,-2.0561562729105276,-1.6954337154847177,-1.397525193271647
43,-0.7823891153340614,-1.2918415358727249,-1.415349344950637,-1.355946827955621
44,0.30689790145639967,0.4803988495031026,0.6664558023310444,0.5001906624802948
45,-0.07053350327730007,0.7113624535924781,-1.102558258179806,-0.17548592741867836
46,0.8426255851666666,0.7067744923333134,0.7982459006942869,-0.04844689718201131
47,0.108383922499372,-1.1690042389931128,-0.7399947436016114,-0.5557732646389031
48,-2.4167054209064673,-2.8194689808746185,-3.2578789578286447,-3.3528776697457507
49,3.3322244161162473,1.2687276542374273,1.1837209046027772,1.7026369334814222
50,-1.524592848840862,-0.7986081525119367,-1.261163008625453,-0.6149427024348898
51,0.08135538190876884,0.7924277024717667,-0.2586503333778065,0.2512686915563143
52,-0.6477583159394259,-0.4639839456558055,-1.206415169455011,-0.7109366622555006
53,-2.0775896251005492,-3.2016447446955425,-2.3519881637379463,-2.5897028764566796
54,-2.5345272251010273,-2.7600675786337674,-2.2828548809532134,-2.6054274634954457
55,0.5005195490679177,-0.2783820432215099,-0.8883182395145263,-0.766427693938698
56,0.20952386801648434,1.1663141075286214,1.9435460702108232,1.6298896326364278
57,1.933587183194411,2.8181946140185956,1.9750882692495115,1.7427173396492255
58,0.4537094293785441,-0.1670027732612856,0.26799676510385073,-1.4008968037992613
59,-0.9250360426517422,-2.00005650843377,-0.36681736303889045,-1.9719955701513356
60,-3.2360941921581534,-3.2016088538709284,-2.912166807809457,-3.2024091880538736
61,1.081746311767806,1.449213229747216,0.7885826463265789,1.0448597198387202
62,2.031461300925977,2.324370908405569,1.3630255131774158,1.900496864692482
63,-0.6302676721432274,0.6407641270416214,0.14780620253242388,0.6155366081735613
