0.2624 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
1.5462 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
20.5898 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [3440, 1440]. Using actual size
20.9098 	WARNING 	Framebuffer object (FBO) not supported on this graphics card
21.0004 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=UNKNOWN, color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=UNKNOWN, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000015959C81DF0>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000015959CE2D00>, multiSample=False, name='window1', numSamples=2, pos=None, screen=2, size=array([3440, 1440]), stencilBits=UNKNOWN, stereo=False, units='height', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pygame')
21.0008 	EXP 	window1: mouseVisible = True
21.0009 	EXP 	window1: recordFrameIntervals = False
21.0106 	EXP 	window1: recordFrameIntervals = True
21.0201 	EXP 	window1: recordFrameIntervals = False
21.0428 	EXP 	Created square1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square1', opacity=1.0, ori=array(0.), pos=array([  0., 400.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
21.0441 	EXP 	Created square2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-2.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square2', opacity=1.0, ori=array(0.), pos=array([-400.,    0.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
21.0461 	EXP 	Created square3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-3.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square3', opacity=1.0, ori=array(0.), pos=array([400.,   0.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
21.0482 	EXP 	Created square4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-4.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='square4', opacity=1.0, ori=array(0.), pos=array([   0., -400.]), size=array([200., 200.]), units='pix', vertices=ndarray(...), win=Window(...))
21.0592 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.3]), texRes=128, units='height', win=Window(...))
21.0727 	EXP 	image: image = 'game.jpg'
21.0727 	EXP 	image: image = 'game.jpg'
21.0727 	EXP 	square1: autoDraw = True
21.0727 	EXP 	square2: autoDraw = True
21.0727 	EXP 	square3: autoDraw = True
21.0727 	EXP 	square4: autoDraw = True
21.0727 	EXP 	image: autoDraw = True
21.0924 	EXP 	image: image = 'game.jpg'
21.1018 	EXP 	image: image = 'game.jpg'
21.1188 	EXP 	image: image = 'game.jpg'
21.1383 	EXP 	image: image = 'game.jpg'
21.1530 	EXP 	image: image = 'game.jpg'
21.1688 	EXP 	image: image = 'game.jpg'
21.1853 	EXP 	image: image = 'game.jpg'
21.2046 	EXP 	image: image = 'game.jpg'
21.2189 	EXP 	image: image = 'game.jpg'
21.2354 	EXP 	image: image = 'game.jpg'
21.2531 	EXP 	image: image = 'game.jpg'
21.2681 	EXP 	image: image = 'game.jpg'
21.2852 	EXP 	image: image = 'game.jpg'
21.3033 	EXP 	image: image = 'game.jpg'
21.3177 	EXP 	image: image = 'game.jpg'
21.3350 	EXP 	image: image = 'game.jpg'
21.3536 	EXP 	image: image = 'game.jpg'
21.3690 	EXP 	image: image = 'game.jpg'
21.3858 	EXP 	image: image = 'game.jpg'
21.4031 	EXP 	image: image = 'game.jpg'
21.4186 	EXP 	image: image = 'game.jpg'
21.4360 	EXP 	image: image = 'game.jpg'
21.4517 	EXP 	image: image = 'game.jpg'
21.4681 	EXP 	image: image = 'game.jpg'
21.4864 	EXP 	image: image = 'game.jpg'
21.5049 	EXP 	image: image = 'game.jpg'
21.5180 	EXP 	image: image = 'game.jpg'
21.5392 	EXP 	image: image = 'game.jpg'
21.5551 	EXP 	image: image = 'game.jpg'
21.5696 	EXP 	image: image = 'game.jpg'
21.5855 	EXP 	image: image = 'game.jpg'
21.6048 	EXP 	image: image = 'game.jpg'
21.6235 	EXP 	image: image = 'game.jpg'
21.6356 	EXP 	image: image = 'game.jpg'
21.6539 	EXP 	image: image = 'game.jpg'
21.6681 	EXP 	image: image = 'game.jpg'
21.6872 	EXP 	image: image = 'game.jpg'
21.7070 	EXP 	image: image = 'game.jpg'
21.7279 	EXP 	image: image = 'game.jpg'
21.7359 	EXP 	image: image = 'game.jpg'
21.7521 	EXP 	image: image = 'game.jpg'
21.7719 	EXP 	image: image = 'game.jpg'
21.7891 	EXP 	image: image = 'game.jpg'
21.8013 	EXP 	image: image = 'game.jpg'
